Date,Stock,Open,High,Low,Close,Volume,Market_Status
26-01-2023,MSFT,124.08,125.96,122.79,124.14,4609811,<NULL>
27-01-2023,MSFT,119.28,120.62,117.73,118.65,4492910,??Unknown??
28-01-2023,MSFT,116.9,117.78,114.95,118.85,3034867,<NULL>
29-01-2023,MSFT,118.98,119.79,117.83,119.14,902016,<NULL>
30-01-2023,MSFT,119.01,119.71,117.9,118.77,2668127,Corrupt$
31-01-2023,MSFT,117.5,118.63,116.44,116.43,2135543,Corrupt$
01-02-2023,MSFT,116.73,117.43,114.99,116.89,4760085,??Unknown??
02-02-2023,MSFT,116.23,117.36,115.5,117.24,4964878,??Unknown??
03-02-2023,MSFT,120.57,121.29,119.55,120.07,966935,Corrupt$
04-02-2023,MSFT,121.96,123.45,120.37,121.83,4923638,Corrupt$
05-02-2023,MSFT,119.01,120.68,118.48,119.26,729652,Corrupt$
06-02-2023,MSFT,120.62,121.94,119.69,121.09,3674332,Corrupt$
07-02-2023,MSFT,121.29,122.81,119.83,121.03,1586445,Missing!
08-02-2023,MSFT,122.74,124.65,121.96,122.35,3267049,Missing!
09-02-2023,MSFT,118.53,119.98,117.57,118.02,4313589,<NULL>
10-02-2023,MSFT,118.46,119.5,117.23,117.35,3375997,Valid
11-02-2023,MSFT,125.6,126.77,124.46,124.83,3240701,<NULL>
12-02-2023,MSFT,118.54,120.33,117.88,117.74,2446698,??Unknown??
13-02-2023,MSFT,120.02,120.72,118.12,118.48,930037,Err#404
14-02-2023,MSFT,120.23,121.22,119.66,121.22,2984888,Valid
15-02-2023,MSFT,119.24,120.6,117.61,119.6,3913945,Err#404
16-02-2023,MSFT,123.13,124.65,122.52,123.27,3629485,Err#404
17-02-2023,MSFT,124.34,125.98,123.14,125.64,3925973,N/A
18-02-2023,MSFT,126.76,127.73,125.99,,1119165,??Unknown??
19-02-2023,MSFT,122.43,123.14,121.71,121.64,2866609,Missing!
20-02-2023,MSFT,122.45,124.38,121.76,123.62,4753972,Valid
21-02-2023,MSFT,126.72,127.34,125.54,127.69,854100,<NULL>
22-02-2023,MSFT,122.03,122.67,120.75,120.91,3236527,??Unknown??
23-02-2023,MSFT,130.43,131.67,129.73,131.33,4262691,Corrupt$
24-02-2023,MSFT,124.72,126.45,122.75,124.25,4785938,??Unknown??
25-02-2023,MSFT,126.95,128.62,126.07,127.95,4803423,Err#404
26-02-2023,MSFT,127.12,129.03,125.94,126.79,1453487,Missing!
27-02-2023,MSFT,123.94,124.65,123.11,123.4,4079253,Corrupt$
28-02-2023,MSFT,126.5,127.57,125.26,126.07,4724019,??Unknown??
01-03-2023,MSFT,126.75,127.67,125.12,125.78,1453919,??Unknown??
02-03-2023,MSFT,129.52,131.31,128.24,128.04,4912704,Missing!
03-03-2023,MSFT,131.38,132.61,130.45,128.88,2049904,Err#404
04-03-2023,MSFT,122.86,123.4,121.99,121.81,1159012,<NULL>
05-03-2023,MSFT,127.39,128.95,125.75,130.02,4458457,Corrupt$
06-03-2023,MSFT,122.65,123.74,121.98,123.13,3874758,Err#404
07-03-2023,MSFT,119.53,120.83,118.48,121.39,2742027,Missing!
08-03-2023,MSFT,120.67,122.51,119.95,120.35,4962755,??Unknown??
09-03-2023,MSFT,118.39,119.28,117.5,117.92,1477987,<NULL>
10-03-2023,MSFT,118.55,119.41,117.82,120.27,3546230,Valid
11-03-2023,MSFT,119.04,119.94,117.21,119.42,2288734,Valid
12-03-2023,MSFT,125.89,126.89,124.29,124.93,960287,N/A
13-03-2023,MSFT,124.61,125.27,123.27,125.25,3916599,Valid
14-03-2023,MSFT,122.86,124.4,122.02,124.11,2783630,Missing!
15-03-2023,MSFT,128.85,129.66,127.59,127.43,2090196,Missing!
16-03-2023,MSFT,124.35,126.24,123.07,124.82,4845701,Missing!
17-03-2023,MSFT,126.72,127.54,125.34,125.36,4310301,Corrupt$
18-03-2023,MSFT,125.45,126.34,124.86,126.65,1014507,N/A
19-03-2023,MSFT,122.77,123.72,120.81,123,3044398,Corrupt$
20-03-2023,MSFT,126.88,128.53,125.68,127.51,1643771,<NULL>
21-03-2023,MSFT,122.56,123.7,120.67,122.34,889288,Valid
22-03-2023,MSFT,123.71,125.44,123.2,121.93,1299428,<NULL>
23-03-2023,MSFT,125.98,127.65,125.11,125.54,3618020,Valid
24-03-2023,MSFT,126.42,128.31,125.76,127.35,1338917,??Unknown??
25-03-2023,MSFT,126.13,127.76,124.47,128.12,547830,Corrupt$
26-03-2023,MSFT,121.69,122.27,120.71,121.97,1344004,Err#404
27-03-2023,MSFT,117.18,118.94,115.42,116.49,3314073,<NULL>
28-03-2023,MSFT,121.03,122.93,119.28,121.56,2215027,??Unknown??
29-03-2023,MSFT,120.77,122.76,119.27,121.61,3957134,Corrupt$
30-03-2023,MSFT,116.33,117.02,114.83,116.47,2209959,Missing!
31-03-2023,MSFT,120.22,121.64,118.67,120.3,3666271,N/A
01-04-2023,MSFT,120.79,121.59,119.28,121.01,4098973,<NULL>
02-04-2023,MSFT,117.27,118.17,116.19,117.32,4534331,Corrupt$
03-04-2023,MSFT,118.94,120.56,117.42,119.24,1459841,N/A
04-04-2023,MSFT,118.87,120.84,117.02,120.7,1689611,<NULL>
05-04-2023,MSFT,120.46,121.85,119.46,118.43,1169156,N/A
06-04-2023,MSFT,120.1,121.88,118.19,119.86,572613,<NULL>
07-04-2023,MSFT,118.31,118.83,117.79,,4248078,Valid
08-04-2023,MSFT,122.42,122.97,121.39,123.6,1813981,Err#404
09-04-2023,MSFT,119.95,121.34,119.25,119.8,1299829,<NULL>
10-04-2023,MSFT,116.95,118.03,116.26,117.51,2002228,Corrupt$
11-04-2023,MSFT,120.71,122.54,118.98,122.13,1377237,Err#404
12-04-2023,MSFT,124.48,125.43,122.6,,1519198,N/A
13-04-2023,MSFT,121.86,123.01,120.2,121.34,4982205,Valid
14-04-2023,MSFT,121.34,122.63,119.38,122.67,4949760,<NULL>
15-04-2023,MSFT,120.12,121.03,119.29,119,1270376,Err#404
16-04-2023,MSFT,122.24,124.1,121.53,121.75,2115263,??Unknown??
17-04-2023,MSFT,123.5,124.7,122.22,121.9,1129275,N/A
18-04-2023,MSFT,126.21,127.35,124.47,127.58,3996544,??Unknown??
19-04-2023,MSFT,125.91,127.69,125.35,125.33,1322317,Missing!
20-04-2023,MSFT,125.18,126.15,123.19,125.53,2618309,Err#404
21-04-2023,MSFT,126.11,127.84,124.71,126.79,2616826,Err#404
22-04-2023,MSFT,129.15,129.83,127.18,128.35,774722,Err#404
23-04-2023,MSFT,129.98,130.76,128.94,128.08,2468331,Missing!
24-04-2023,MSFT,128.58,130.5,127.39,128.36,3304716,Corrupt$
25-04-2023,MSFT,122.13,123.9,120.5,121.9,3539247,N/A
26-04-2023,MSFT,125.4,126.48,123.71,125.34,1216300,N/A
27-04-2023,MSFT,122.02,123.48,121.17,121.97,4131459,<NULL>
28-04-2023,MSFT,124.51,126.42,122.61,124.01,2176093,<NULL>
29-04-2023,MSFT,126.29,127.1,124.49,125.75,643274,<NULL>
30-04-2023,MSFT,126.8,127.38,126.27,127.09,3091318,N/A
01-05-2023,MSFT,127.32,128.62,126.63,126.49,2983277,Corrupt$
02-05-2023,MSFT,125.59,126.3,124.34,125.49,1019071,Err#404
03-05-2023,MSFT,124.13,124.91,122.94,123.56,722274,Err#404
04-05-2023,MSFT,123.1,124.94,121.54,123.4,3796090,Missing!
05-05-2023,MSFT,124.61,125.12,123.97,125.72,4581362,??Unknown??
06-05-2023,MSFT,124.9,126.62,123.43,126.05,755672,Corrupt$
07-05-2023,MSFT,121.84,123.12,120.42,123.13,4285152,Valid
08-05-2023,MSFT,124.78,126.12,123.93,124.45,650468,Corrupt$
09-05-2023,MSFT,121.37,122.87,120.05,121.12,954064,Missing!
10-05-2023,MSFT,124.2,125.35,123.36,122.93,2657682,??Unknown??
11-05-2023,MSFT,122.57,123.24,121.85,122.23,2191043,??Unknown??
12-05-2023,MSFT,126.81,127.47,125.45,126.51,527122,<NULL>
13-05-2023,MSFT,126.09,127.73,124.13,125.48,1178627,<NULL>
14-05-2023,MSFT,127.48,128.31,126.62,,4283287,??Unknown??
15-05-2023,MSFT,128.27,128.81,127.24,126.57,1162448,Err#404
16-05-2023,MSFT,126.54,128.5,125.65,125.19,1938448,Valid
17-05-2023,MSFT,129.59,131.56,128.69,129.63,3634112,??Unknown??
18-05-2023,MSFT,125.39,126.46,124.29,125.48,4351304,N/A
19-05-2023,MSFT,126.84,127.38,125.29,127.32,3551245,Err#404
20-05-2023,MSFT,128.37,129.97,127.82,128.12,4366350,Valid
21-05-2023,MSFT,122.77,124.52,120.84,122.79,632508,N/A
22-05-2023,MSFT,125.35,126.04,124.78,126.6,4019073,Valid
23-05-2023,MSFT,126.04,126.75,124.22,125.99,850161,Missing!
24-05-2023,MSFT,128.78,130.51,126.94,128.15,1906725,Valid
25-05-2023,MSFT,129.76,131.65,128.48,128.57,584403,N/A
26-05-2023,MSFT,127.23,128.92,126.53,128.03,1916743,Corrupt$
27-05-2023,MSFT,131.58,132.38,130.23,129.88,914429,Valid
28-05-2023,MSFT,127.5,128.62,126.06,126.66,3799337,Corrupt$
29-05-2023,MSFT,126.92,128.32,125.14,127.34,2000996,Valid
30-05-2023,MSFT,129.58,130.32,128.25,127.67,4410920,Missing!
31-05-2023,MSFT,129.49,130.3,128.37,128.87,1605340,N/A
01-06-2023,MSFT,123.9,124.83,122.15,124.03,1591426,Valid
02-06-2023,MSFT,127.09,128.35,125.12,126.71,4297187,??Unknown??
03-06-2023,MSFT,125.81,127.08,124.35,124.83,3393434,Missing!
04-06-2023,MSFT,124.19,125.91,122.38,,3343749,??Unknown??
05-06-2023,MSFT,123.69,125.31,122.29,124.5,1002704,Missing!
06-06-2023,MSFT,120.03,121.9,118.5,121.86,3842310,Missing!
07-06-2023,MSFT,120.49,122.24,118.96,120.63,4326920,<NULL>
08-06-2023,MSFT,119.54,120.42,117.99,117.55,3873546,Valid
09-06-2023,MSFT,121.62,122.61,120.63,122.18,3209266,N/A
10-06-2023,MSFT,119.44,120.69,118.08,119.04,3350442,<NULL>
11-06-2023,MSFT,125.68,126.2,124.28,124.58,1163778,N/A
12-06-2023,MSFT,127.4,129.26,126.43,126.6,2196016,Err#404
13-06-2023,MSFT,125.52,126.09,124.5,124.77,1273205,N/A
14-06-2023,MSFT,123.01,123.99,121.36,121.59,2946804,Corrupt$
15-06-2023,MSFT,121.97,123.32,120.59,121.9,3643526,Valid
16-06-2023,MSFT,123.65,124.93,122.92,125.48,899104,??Unknown??
17-06-2023,MSFT,123.46,124.94,121.7,122.36,2535334,N/A
18-06-2023,MSFT,124.35,125.65,122.53,126.15,1930954,??Unknown??
19-06-2023,MSFT,124.8,125.65,123.6,125.01,3467429,Err#404
20-06-2023,MSFT,123.87,124.67,123.06,123.78,2522130,Valid
21-06-2023,MSFT,121.9,123.76,119.97,121.57,2703899,N/A
22-06-2023,MSFT,115.49,116.38,113.66,114.68,522036,<NULL>
23-06-2023,MSFT,116.85,117.77,115.98,117.14,3150786,??Unknown??
24-06-2023,MSFT,116.96,118.07,116.31,117.48,2591271,<NULL>
25-06-2023,MSFT,113.57,114.28,112.41,111.14,2885987,Missing!
26-06-2023,MSFT,116.07,117.33,114.55,118.61,3925858,<NULL>
27-06-2023,MSFT,118.02,119.52,117.26,116.21,2231782,N/A
28-06-2023,MSFT,119.73,121.41,118.46,119.21,2384673,Err#404
29-06-2023,MSFT,118.78,120.35,117.64,116.22,4283424,<NULL>
30-06-2023,MSFT,117.54,118.26,115.7,117.27,3095173,Missing!
01-07-2023,MSFT,117.04,118.23,115.9,116.58,2122918,??Unknown??
02-07-2023,MSFT,121.33,121.89,120.03,120.82,1718135,??Unknown??
03-07-2023,MSFT,118.6,119.13,116.67,118.9,902628,Valid
04-07-2023,MSFT,119.74,120.9,118.79,119.5,2255409,<NULL>
05-07-2023,MSFT,121.41,122.29,120.48,121.95,2663705,<NULL>
06-07-2023,MSFT,119.56,121.08,117.86,118.32,2867008,Valid
07-07-2023,MSFT,118.27,119.86,117.35,118.35,2875113,??Unknown??
08-07-2023,MSFT,118.23,120.07,116.48,117.6,855760,Missing!
09-07-2023,MSFT,116.79,118.43,116.15,116.42,3019494,<NULL>
10-07-2023,MSFT,117.92,118.49,117.25,118.19,4338550,Valid
11-07-2023,MSFT,122.88,123.94,121.03,122.38,3355467,??Unknown??
12-07-2023,MSFT,118.57,119.48,117.25,118.46,3341423,Missing!
13-07-2023,MSFT,119.57,120.65,118,118.42,1135318,Corrupt$
14-07-2023,MSFT,121.44,122.18,120.6,122.54,1141673,N/A
15-07-2023,MSFT,121.31,121.96,120.56,122.04,4723334,<NULL>
16-07-2023,MSFT,125.88,127.16,124.12,,1592643,Corrupt$
17-07-2023,MSFT,122.33,123.91,121.29,122.08,3106113,Corrupt$
18-07-2023,MSFT,121.86,123.41,120.68,121.76,3519863,N/A
19-07-2023,MSFT,121.2,122.38,120.66,122.28,3410223,??Unknown??
20-07-2023,MSFT,122.18,123.46,121.1,122.84,2073284,??Unknown??
21-07-2023,MSFT,125.86,127.14,124.21,126.95,987976,Valid
22-07-2023,MSFT,125.67,127.21,123.94,125.33,519198,Err#404
23-07-2023,MSFT,127.78,128.36,126.24,128.27,1631527,??Unknown??
24-07-2023,MSFT,126.04,127.6,124.5,127.23,4407031,N/A
25-07-2023,MSFT,124.53,125.9,123.27,123.6,570511,Err#404
26-07-2023,MSFT,125.4,126.2,124.09,124.41,3929203,N/A
27-07-2023,MSFT,118.38,118.96,116.77,118.66,2876189,N/A
28-07-2023,MSFT,122.58,123.25,121.71,121.35,2793137,N/A
29-07-2023,MSFT,120.46,121.75,119.62,118.65,518243,<NULL>
30-07-2023,MSFT,122.48,124.12,120.56,123.66,4185551,<NULL>
31-07-2023,MSFT,118.77,119.77,118.23,120.12,4102147,Err#404
01-08-2023,MSFT,121.91,122.98,121.2,120.73,2536677,Corrupt$
02-08-2023,MSFT,120.82,122.72,119.46,119.38,4552455,<NULL>
03-08-2023,MSFT,121.96,122.78,120.35,121.31,1386801,Missing!
04-08-2023,MSFT,123.11,123.76,121.8,124.36,1764534,N/A
05-08-2023,MSFT,130.07,131.09,129.04,129.66,3921218,<NULL>
06-08-2023,MSFT,125.57,127.19,123.6,125.66,1203365,Valid
07-08-2023,MSFT,131.17,132.61,129.61,131.5,4920377,??Unknown??
08-08-2023,MSFT,130.74,131.87,129,130.92,1146868,Missing!
09-08-2023,MSFT,130.93,132.88,130.37,132.42,1187703,??Unknown??
10-08-2023,MSFT,126.19,127.8,125.34,125.47,4937774,??Unknown??
11-08-2023,MSFT,126.91,127.5,125.85,126.81,1913466,Err#404
12-08-2023,MSFT,127.78,129.4,127.01,128.02,3720511,Valid
13-08-2023,MSFT,125.52,126.05,124.91,125.47,3036331,Valid
14-08-2023,MSFT,127.17,128.65,126.33,125.95,2508063,Missing!
15-08-2023,MSFT,123.78,124.6,122.48,122.31,1008102,Valid
16-08-2023,MSFT,123.03,124.58,121.49,,4859509,Valid
17-08-2023,MSFT,128.49,129.46,126.83,129.22,4915130,Valid
18-08-2023,MSFT,129.77,131.58,129.2,128.95,4978182,Missing!
19-08-2023,MSFT,125.13,126.13,123.98,125.6,4187416,Corrupt$
20-08-2023,MSFT,126.3,127.73,125.62,126.39,4845378,Valid
21-08-2023,MSFT,129.42,130.35,128.27,128.44,4599724,<NULL>
22-08-2023,MSFT,128.66,130.53,127.5,127.71,3870268,Valid
23-08-2023,MSFT,126.32,127.99,125.08,126.46,656118,Err#404
24-08-2023,MSFT,126.97,127.84,125.13,127.05,4688579,Err#404
25-08-2023,MSFT,128.36,130.29,126.66,128.85,3014821,<NULL>
26-08-2023,MSFT,129.62,130.66,128.17,129.17,3126186,Valid
27-08-2023,MSFT,127.81,129.29,125.98,126.96,906433,Corrupt$
28-08-2023,MSFT,127.09,128.7,125.57,127.2,2922480,Valid
29-08-2023,MSFT,131.64,132.17,129.91,133.06,4783202,<NULL>
30-08-2023,MSFT,131.58,133.52,130.24,129.71,1328267,Valid
31-08-2023,MSFT,126.34,127.36,125.05,125.54,3392717,Valid
01-09-2023,MSFT,131.54,132.33,129.96,132.13,4858715,N/A
02-09-2023,MSFT,128.89,130.66,128.36,129.1,3326844,Corrupt$
03-09-2023,MSFT,133.29,134.85,131.76,133.9,4084324,??Unknown??
04-09-2023,MSFT,134.1,134.73,132.2,133.67,1740521,<NULL>
05-09-2023,MSFT,134.73,135.41,133.16,133.12,2815124,Valid
06-09-2023,MSFT,135.29,136.86,134.73,136.96,2724392,<NULL>
07-09-2023,MSFT,131.89,132.5,130.83,132.98,2860532,??Unknown??
08-09-2023,MSFT,134.56,136.43,132.84,134.53,3451500,Corrupt$
09-09-2023,MSFT,136.33,137.95,134.4,135.49,1391913,<NULL>
10-09-2023,MSFT,131.73,132.73,130.68,131.24,2725509,Valid
11-09-2023,MSFT,132.57,133.62,130.81,,1825258,??Unknown??
12-09-2023,MSFT,131.37,132.63,129.58,131.12,1124109,<NULL>
13-09-2023,MSFT,132.3,133.34,131.61,132.28,2025245,Missing!
14-09-2023,MSFT,133.77,135.44,132,,3329534,??Unknown??
15-09-2023,MSFT,129.37,131.34,128.39,130.3,853126,Corrupt$
16-09-2023,MSFT,129.23,130.61,127.84,128.06,3041670,Valid
17-09-2023,MSFT,128.73,129.89,127.42,128.8,4165056,N/A
18-09-2023,MSFT,131.41,132.24,129.91,130.89,3012071,Corrupt$
19-09-2023,MSFT,128.88,130.36,127.27,129.18,1330623,N/A
20-09-2023,MSFT,133.54,135.07,132.38,133.47,4943830,Valid
21-09-2023,MSFT,127.14,128.67,125.31,130.11,816256,??Unknown??
22-09-2023,MSFT,125.35,125.89,123.63,125.77,2608551,Missing!
23-09-2023,MSFT,131.72,133.57,130.04,131.58,4706989,Missing!
24-09-2023,MSFT,131.61,132.62,130.42,133.46,4444178,<NULL>
25-09-2023,MSFT,131.23,132.85,130.67,131.43,3260262,Corrupt$
26-09-2023,MSFT,127.36,129,126.12,125.84,4622188,Corrupt$
27-09-2023,MSFT,127.31,128.79,125.46,127.19,943445,Corrupt$
28-09-2023,MSFT,126.65,127.75,125.87,127.27,1107508,Err#404
29-09-2023,MSFT,133.11,134.52,131.13,133.59,1608191,Missing!
30-09-2023,MSFT,128.13,128.69,126.41,129.13,2152810,Missing!
01-10-2023,MSFT,125.77,127.41,124.2,125.92,1146157,Valid
02-10-2023,MSFT,128.48,129.13,126.96,128.56,4620522,Err#404
03-10-2023,MSFT,130.86,131.96,129.48,129.46,4447265,Corrupt$
04-10-2023,MSFT,130.9,131.55,129.32,,3693070,Corrupt$
05-10-2023,MSFT,130.31,132.07,129.18,130.01,2971312,N/A
06-10-2023,MSFT,131.62,132.94,129.85,130.64,3368045,<NULL>
07-10-2023,MSFT,124.77,126.3,123.22,127.39,1731832,Err#404
08-10-2023,MSFT,129.63,131.15,127.97,131.31,4457127,<NULL>
09-10-2023,MSFT,129,130.77,127.32,128.56,1340720,??Unknown??
10-10-2023,MSFT,129.42,130.12,128.78,127.54,624939,<NULL>
11-10-2023,MSFT,128.78,130.27,128.2,128.06,4983070,Missing!
12-10-2023,MSFT,126.07,127.43,124.37,127.65,4215217,Valid
13-10-2023,MSFT,127.37,127.92,126.48,127.55,2541113,??Unknown??
14-10-2023,MSFT,128.45,129.25,127.08,127.1,2089214,??Unknown??
15-10-2023,MSFT,126.78,127.68,125.61,,4520392,Valid
16-10-2023,MSFT,128.13,128.74,127.6,127.92,3807689,Corrupt$
17-10-2023,MSFT,131.22,132.25,130.66,130.57,2311196,Missing!
18-10-2023,MSFT,125.68,126.22,123.93,125.1,636537,N/A
19-10-2023,MSFT,123.71,125.04,122.3,125.02,3466002,Corrupt$
20-10-2023,MSFT,130.62,131.44,129.34,131.17,597739,<NULL>
21-10-2023,MSFT,127.33,128.26,125.42,125.85,4225230,Corrupt$
22-10-2023,MSFT,127.43,129.3,126.67,127.8,2823597,Err#404
23-10-2023,MSFT,120.87,122.12,119.98,120.97,3670064,??Unknown??
24-10-2023,MSFT,120.51,121.41,118.87,120.08,4208640,??Unknown??
25-10-2023,MSFT,128.3,129.7,126.64,127.94,982974,Missing!
26-10-2023,MSFT,124.51,125.31,123.4,123.64,3750109,<NULL>
27-10-2023,MSFT,126.88,127.49,124.95,126.21,1131884,??Unknown??
28-10-2023,MSFT,129.9,130.43,127.99,,1312879,N/A
29-10-2023,MSFT,125.24,127.17,124.73,124.97,4829409,N/A
30-10-2023,MSFT,127.03,128.61,126.27,127.57,3570508,<NULL>
31-10-2023,MSFT,130.26,131.96,128.53,129.47,3725442,N/A
01-11-2023,MSFT,125.05,127.02,124.05,125.76,3772620,Valid
02-11-2023,MSFT,127.02,128.91,126.37,128.33,4897458,<NULL>
03-11-2023,MSFT,123.94,125.55,122.26,123.94,2540012,Missing!
04-11-2023,MSFT,128.01,129.55,126.83,128.53,3535634,N/A
05-11-2023,MSFT,119.75,120.75,118.51,120.31,3361379,Err#404
06-11-2023,MSFT,125.8,126.45,125.02,125.3,643954,Err#404
07-11-2023,MSFT,121.82,123.18,120.33,122.39,1504824,Corrupt$
08-11-2023,MSFT,121.61,122.98,120.29,119.35,4619717,Corrupt$
09-11-2023,MSFT,124.94,126.87,124.13,122.27,1486354,Missing!
10-11-2023,MSFT,120.85,122.01,119.84,120.52,1346302,<NULL>
11-11-2023,MSFT,123.5,125.04,122.11,124.14,715363,Corrupt$
12-11-2023,MSFT,127.65,129.01,125.77,127.57,2792262,Corrupt$
13-11-2023,MSFT,124.64,125.4,122.76,125.38,2522206,Err#404
14-11-2023,MSFT,122.91,124.3,121.98,121.71,1790879,Corrupt$
15-11-2023,MSFT,121.48,122.79,119.88,122.37,1906854,Err#404
16-11-2023,MSFT,121.46,122.7,119.79,,3025817,N/A
17-11-2023,MSFT,118.12,119.39,116.41,117.42,4411353,N/A
18-11-2023,MSFT,125.37,126.12,124.02,126.15,3009007,Missing!
19-11-2023,MSFT,125.42,126.61,124.9,125.44,2562639,Valid
20-11-2023,MSFT,122.97,124.38,121.33,123.41,1229988,Corrupt$
21-11-2023,MSFT,123.46,124.69,122.8,125.09,1620494,N/A
22-11-2023,MSFT,122.72,123.96,122.05,123.05,935926,N/A
23-11-2023,MSFT,126.43,127.04,125.02,127.19,4879427,<NULL>
24-11-2023,MSFT,128.26,129.05,126.29,127,4886015,Missing!
25-11-2023,MSFT,121.28,122.26,120.41,122.01,2600311,??Unknown??
26-11-2023,MSFT,124.21,125.33,122.74,125.82,1357624,??Unknown??
27-11-2023,MSFT,120.6,121.99,119.64,119.67,829132,Missing!
28-11-2023,MSFT,118.86,120.65,117.01,118.54,1296651,Err#404
29-11-2023,MSFT,117.8,118.54,116.41,118.49,3942408,Valid
30-11-2023,MSFT,121.67,122.2,120.86,122.12,625312,<NULL>
01-12-2023,MSFT,121.43,122.6,120.53,120.07,4799198,<NULL>
02-12-2023,MSFT,119.62,120.77,118.48,119.79,4416162,Missing!
03-12-2023,MSFT,122.57,123.89,121.88,122.23,3238558,??Unknown??
04-12-2023,MSFT,123.62,125.37,123,122.65,1183284,Valid
05-12-2023,MSFT,123.85,125.56,122.33,125.21,3567805,N/A
06-12-2023,MSFT,125.56,126.21,124.45,,2055722,Missing!
07-12-2023,MSFT,126.66,128.56,125.07,127.65,3979317,Err#404
08-12-2023,MSFT,121.8,122.47,121.14,120.63,4726158,Valid
09-12-2023,MSFT,122.24,123.69,120.82,122.83,2657948,??Unknown??
10-12-2023,MSFT,119.75,121.26,118.59,120.82,4604066,N/A
11-12-2023,MSFT,121.9,123.42,121.31,,2352119,Missing!
12-12-2023,MSFT,123.97,124.87,122.65,123.47,3718303,<NULL>
13-12-2023,MSFT,122.38,123.37,121.75,121.07,2707532,Corrupt$
14-12-2023,MSFT,125.59,126.91,123.84,124.72,4980547,<NULL>
15-12-2023,MSFT,120.29,121.09,118.84,119.84,3059574,<NULL>
16-12-2023,MSFT,124.1,124.63,122.77,123.13,1274079,N/A
17-12-2023,MSFT,124.45,125.79,123.75,123.68,1973603,??Unknown??
18-12-2023,MSFT,121.94,123.14,121.01,122.1,2572934,Missing!
19-12-2023,MSFT,128.14,129.62,126.9,128.41,2944958,??Unknown??
20-12-2023,MSFT,128.48,129.2,127.03,129.58,4039916,Corrupt$
21-12-2023,MSFT,131.18,132.95,130.41,130.42,893576,<NULL>
22-12-2023,MSFT,134.92,135.64,134.4,,3255144,N/A
23-12-2023,MSFT,133.23,135.07,132.21,132.81,4599190,Valid
24-12-2023,MSFT,130.24,131.41,129.01,129.75,580882,Valid
25-12-2023,MSFT,128.74,130.07,127.97,128.43,3199096,N/A
26-12-2023,MSFT,125.64,127.49,124.4,125.45,3020651,Valid
27-12-2023,MSFT,124.65,125.6,123.64,124.9,3260330,<NULL>
28-12-2023,MSFT,124.77,125.55,123.59,124.44,2012447,Missing!
29-12-2023,MSFT,124.87,126.04,123.85,126.1,3676307,N/A
30-12-2023,MSFT,126.46,127.33,125.02,124.76,2128042,N/A
31-12-2023,MSFT,131.71,133.01,131.15,132.77,2063455,??Unknown??
01-01-2023,TSLA,256.25,257.32,255.05,255.83,2657858,Err#404
02-01-2023,TSLA,253.82,255.53,253.08,253.47,2738195,??Unknown??
03-01-2023,TSLA,253.75,255.23,252.95,253.84,2780246,Valid
04-01-2023,TSLA,252.51,253.66,250.67,253.92,748670,Err#404
05-01-2023,TSLA,255.11,256.59,253.24,255.13,1548482,N/A
06-01-2023,TSLA,257.02,257.6,255.61,255.32,4563025,Valid
07-01-2023,TSLA,255.62,256.39,253.97,255.99,3202348,Corrupt$
08-01-2023,TSLA,254.44,255.88,252.83,253.75,2525496,Valid
09-01-2023,TSLA,252.67,254.13,251.18,253.54,4380058,Err#404
10-01-2023,TSLA,254.57,256.23,252.83,255.27,4510112,Err#404
11-01-2023,TSLA,248.7,249.81,247.18,250.18,3992656,N/A
12-01-2023,TSLA,252.02,253.61,250.72,252.93,1969986,Missing!
13-01-2023,TSLA,251.34,252.87,250.48,252.43,664857,Corrupt$
14-01-2023,TSLA,255.11,257.05,253.49,254.44,1542867,N/A
15-01-2023,TSLA,252.54,253.36,251.33,253.34,2758507,Corrupt$
16-01-2023,TSLA,252.19,253.52,251.25,254.16,2784135,Corrupt$
17-01-2023,TSLA,251.23,252.64,249.53,250.54,3409998,N/A
18-01-2023,TSLA,252.81,254.8,251.26,254.61,1403571,<NULL>
19-01-2023,TSLA,252.36,253.16,250.45,251.81,1684348,Valid
20-01-2023,TSLA,250.83,252.12,250.09,249.98,3790701,??Unknown??
21-01-2023,TSLA,249.55,250.57,248.07,249.84,1901094,Corrupt$
22-01-2023,TSLA,253.61,254.9,252.74,254.33,1964389,<NULL>
23-01-2023,TSLA,248.66,249.5,246.8,249.57,2057795,Err#404
24-01-2023,TSLA,252.59,253.16,251.94,,3288199,N/A
25-01-2023,TSLA,253.83,255.19,252.35,254.27,4679939,Missing!
26-01-2023,TSLA,251.29,252.29,249.6,250.6,793996,<NULL>
27-01-2023,TSLA,258.8,259.57,257.77,257.31,1374977,Valid
28-01-2023,TSLA,249.19,250.17,247.26,248.26,4465743,<NULL>
29-01-2023,TSLA,251.41,251.98,249.63,250.66,1799113,Corrupt$
30-01-2023,TSLA,250.98,252.91,250.04,251.5,3824078,Missing!
31-01-2023,TSLA,250.02,251.39,249.51,251.17,792009,<NULL>
01-02-2023,TSLA,253.67,255.39,252.72,252.19,1691937,Valid
02-02-2023,TSLA,248.68,249.82,247.76,249.04,2035621,<NULL>
03-02-2023,TSLA,252.96,254.82,251.13,251.79,1356702,N/A
04-02-2023,TSLA,252.87,254.09,250.92,253.5,2472585,Missing!
05-02-2023,TSLA,257.35,258.71,256.75,256.73,4300784,Err#404
